Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
20,,Sat Mar 13 15:06:33 EST 2021,AReplayer.java,1615665993235,65138,0,(I)4(F)6(I)9(R I)1,0.7,0.0,0.0,30.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.09230769230769231,0.0,0.015384615384615385,0.2153846153846154,0.0,[]
21,,Sat Mar 13 15:07:38 EST 2021,AReplayer.java,1615666058582,5388,5388,(I)6(R)1(I)2(R)2(I)3(R)1(I)1,0.75,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.8,2.4,0.0,[]
22,,Sat Mar 13 15:07:44 EST 2021,AReplayer.java,1615666064045,83926,0,(I)5(F)2(I)5(R)1(I)1(R)1(I)2(R I)1(I)1,0.7894736842105263,0.0,0.0,10.526315789473683,0.0,0.0,0.2289156626506024,0.0,0.0,0.024096385542168676,0.0,0.03614457831325301,0.18072289156626506,0.0,[]
23,,Sat Mar 13 15:09:08 EST 2021,AReplayer.java,1615666148810,9845,9845,(I)4(R)1(I)8(R)1(I)6,0.9,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.2222222222222222,2.0,0.0,[]
24,,Sat Mar 13 15:09:18 EST 2021,AReplayer.java,1615666158727,12630,0,(I)12(R)1(I)1(R I)2(I)3,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,0.0,0.0,0.0,0.0,0.25,1.5,0.0,[]
25,,Sat Mar 13 15:09:31 EST 2021,AReplayer.java,1615666171493,5502,5502,(I)3(R)1(I)1(R)1(I)13,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.4,3.4,0.0,[]
26,,Sat Mar 13 15:09:37 EST 2021,AReplayer.java,1615666177788,4572,4572,(I)6(R)1(I)5(R)1(I)2,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.5,3.25,0.0,[]
27,,Sat Mar 13 15:09:42 EST 2021,AReplayer.java,1615666182448,5416,5416,(I)1(R)1(I)1(R)1(I)1(R)1(I)7,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.6,2.0,0.0,[]
28,,Sat Mar 13 15:09:57 EST 2021,AReplayer.java,1615666197323,9488,9488,(I)13(R I)1(I)3,1.0,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,1.8888888888888888,0.0,[]
29,,Sat Mar 13 15:10:09 EST 2021,AReplayer.java,1615666209362,18169,0,(I)2(R)1(I)1(R)1(I)1(R)1(I)4(R)1(I)1(R)1(I)10,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.2777777777777778,1.0555555555555556,0.0,[]
30,,Sat Mar 13 15:10:27 EST 2021,AReplayer.java,1615666227805,4102,4102,(I)3(R)3(I)7,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.75,2.5,0.0,[]
31,,Sat Mar 13 15:10:31 EST 2021,AReplayer.java,1615666231932,13619,0,(R)2(R I)1(I)8(R)1(I)1(R I)1(I)1(R)1(I)1(R)1,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,0.0,0.0,0.0,0.5384615384615384,1.0,0.0,[]
32,,Sat Mar 13 15:10:45 EST 2021,AReplayer.java,1615666245651,4696,4696,(I)2(R)1(I)9(R I)3(I)2,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,1.0,4.0,0.0,[]
33,,Sat Mar 13 15:10:50 EST 2021,AReplayer.java,1615666250684,4835,4835,(I)15,1.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,3.75,0.0,[]
34,,Sat Mar 13 15:10:55 EST 2021,AReplayer.java,1615666255659,9160,9160,(I)4(R)1(I)5(R I)2(I)5,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,0.0,0.0,0.0,0.0,0.3333333333333333,1.7777777777777777,0.0,[]
35,,Sat Mar 13 15:11:04 EST 2021,AReplayer.java,1615666264851,31445,0,(I)12(R)2(I)4,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.5806451612903226,0.0,0.0,0.0,0.0,0.06451612903225806,0.5161290322580645,0.0,[]
36,,Sat Mar 13 15:11:36 EST 2021,AReplayer.java,1615666296310,9287,9287,(I)2(R)1(I)4(R)1(I)2(R)2(I)3(R)1(R I)2(I)2(R)1,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.8888888888888888,1.6666666666666667,0.0,[]
37,,Sat Mar 13 15:11:46 EST 2021,AReplayer.java,1615666306027,5676,5676,(I)4(R)1(I)16,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.2,4.0,0.0,[]
38,,Sat Mar 13 15:11:51 EST 2021,AReplayer.java,1615666311732,13324,0,(I)6(R)1(I)11,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,0.0,0.0,0.0,0.07692307692307693,1.3076923076923077,0.0,[]
39,,Sat Mar 13 15:12:05 EST 2021,AReplayer.java,1615666325679,13178,0,(I)3(R)1(I)5(R)2(I)4(R)1(I)2,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,0.0,0.0,0.0,0.3076923076923077,1.0769230769230769,0.0,[]
40,,Sat Mar 13 15:12:18 EST 2021,AReplayer.java,1615666338865,16168,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,1.1875,0.0,0.0,0.0,0.0,0.0,1.1875,0.0,[]
41,,Sat Mar 13 15:12:35 EST 2021,AReplayer.java,1615666355295,8798,8798,(I)7(R)2(I)5(R)1(I)5,0.85,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.375,2.125,0.0,[]
42,,Sat Mar 13 15:12:44 EST 2021,AReplayer.java,1615666364500,8526,8526,(I)4(R)2(I)5(R)6(I)5,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,1.0,1.75,0.0,[]
43,,Sat Mar 13 15:12:53 EST 2021,AReplayer.java,1615666373146,15359,0,(I)8(R)1(I)9,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.06666666666666667,1.1333333333333333,0.0,[]
44,,Sat Mar 13 15:13:08 EST 2021,AReplayer.java,1615666388914,45720,0,(I)11(R)1(I)1(R)1(I)7(R)1(I)3,0.88,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.06666666666666667,0.4888888888888889,0.0,[]
45,,Sat Mar 13 15:13:54 EST 2021,AReplayer.java,1615666434652,3045,3045,(I)3(R)4(I)6(R)6(I)6,0.6,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,3.3333333333333335,5.0,0.0,[]
46,,Sat Mar 13 15:13:58 EST 2021,AReplayer.java,1615666438678,505,505,(I)17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
47,,Sat Mar 13 15:13:59 EST 2021,AReplayer.java,1615666439217,9116,9116,(I)7(R I)6(I)4(R)2(I)1,0.9,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.8888888888888888,2.0,0.0,[]
48,,Sat Mar 13 15:14:08 EST 2021,AReplayer.java,1615666448473,-4183,-4183,(I)5(R)1(I)17,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
49,,Sat Mar 13 15:14:05 EST 2021,AReplayer.java,1615666445709,30917,0,(R)1(I)1(R)1(I)1(R)1(I)3(R I)1(R)2(I)4(R)1(I)5,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.23333333333333334,0.5,0.0,[]
50,,Sat Mar 13 15:14:36 EST 2021,AReplayer.java,1615666476665,8692,8692,(I)3(R)3(I)5(R)1(I)3,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.0,0.0,0.0,0.5,1.375,0.0,[]
51,,Sat Mar 13 15:14:42 EST 2021,AReplayer.java,1615666482966,30378,0,(I)1(R)1(I)1(R)1(I)3(R)2(I)4(R)1(I)4,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.16666666666666666,0.43333333333333335,0.0,[]
52,,Sat Mar 13 15:15:08 EST 2021,AReplayer.java,1615666508738,15494,0,(I)9(R)3(I)4(R)2(I)3,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.3333333333333333,1.0666666666666667,0.0,[]
53,,Sat Mar 13 15:15:32 EST 2021,AReplayer.java,1615666532560,29191,0,(R)1(I)7(R)1(I)1(R)1(I)5(F)2(I)1(R I)1(I)1,0.7619047619047619,0.0,0.0,9.523809523809524,0.0,0.0,0.7241379310344828,0.0,0.0,0.06896551724137931,0.0,0.13793103448275862,0.5517241379310345,0.0,[]
54,,Sat Mar 13 15:16:01 EST 2021,AReplayer.java,1615666561791,17273,0,(I)3(R)2(I)13,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,0.0,0.0,0.0,0.0,0.11764705882352941,0.9411764705882353,0.0,[]
55,,Sat Mar 13 15:16:19 EST 2021,AReplayer.java,1615666579240,14888,0,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,[]
56,,Sat Mar 13 15:16:35 EST 2021,AReplayer.java,1615666595252,12435,0,(I)14(R)1(I)3,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.08333333333333333,1.4166666666666667,0.0,[]
57,,Sat Mar 13 15:16:48 EST 2021,AReplayer.java,1615666608640,9962,9962,(R I)1(R)1(I)17,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,2.0,0.0,[]
58,,Sat Mar 13 15:16:59 EST 2021,AReplayer.java,1615666619282,9759,9759,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,[]
59,,Sat Mar 13 15:17:09 EST 2021,AReplayer.java,1615666629060,5527,5527,(R)3(I)2(R)1(I)6,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.8,1.6,0.0,[]
60,,Sat Mar 13 15:17:14 EST 2021,AReplayer.java,1615666634676,4339,4339,(I)1(R)3(I)1(R)1(I)11,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,1.0,3.25,0.0,[]
61,,Sat Mar 13 15:17:19 EST 2021,AReplayer.java,1615666639107,8956,8956,(I)9(R)3(I)5(R)1(I)1,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,2.375,0.0,0.0,0.0,0.0,0.5,1.875,0.0,[]
62,,Sat Mar 13 15:17:28 EST 2021,AReplayer.java,1615666648102,15552,0,(I)15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[]
63,,Sat Mar 13 15:17:43 EST 2021,AReplayer.java,1615666663663,21811,0,(I)16(R)1(I)3,0.95,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.047619047619047616,0.9047619047619048,0.0,[]
64,,Sat Mar 13 15:18:05 EST 2021,AReplayer.java,1615666685477,8679,8679,(I)7(R)1(I)1(R)1(I)8,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.25,2.0,0.0,[]
65,,Sat Mar 13 15:18:15 EST 2021,AReplayer.java,1615666695614,10843,0,(I)17(R)1(I)3,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.1,2.0,0.0,[]
66,,Sat Mar 13 15:18:26 EST 2021,AReplayer.java,1615666706544,6648,6648,(I)2(R)1(R I)1(I)1(R)1(I)13,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.5,2.8333333333333335,0.0,[]
67,,Sat Mar 13 15:18:33 EST 2021,AReplayer.java,1615666713392,20439,0,(I)3(F)4(I)13,0.8,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,[]
68,,Sat Mar 13 15:18:53 EST 2021,AReplayer.java,1615666733870,19012,0,(I)3(R)3(I)3(R)1(I)7,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.21052631578947367,0.6842105263157895,0.0,[]
69,,Sat Mar 13 15:19:13 EST 2021,AReplayer.java,1615666753191,11979,0,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,1.9090909090909092,0.0,0.0,0.0,0.0,0.0,1.9090909090909092,0.0,[]
70,,Sat Mar 13 15:19:25 EST 2021,AReplayer.java,1615666765417,5525,5525,(I)14(R)1(I)4,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.2,3.6,0.0,[]
71,,Sat Mar 13 15:19:39 EST 2021,AReplayer.java,1615666779853,34179,0,(R)1(I)10(R)1(I)2(R)1(I)5(R)1(I)2,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.6764705882352942,0.0,0.0,0.0,0.0,0.11764705882352941,0.5588235294117647,0.0,[]
72,,Sat Mar 13 15:20:14 EST 2021,AReplayer.java,1615666814312,18182,0,(I)1(R)2(I)5(R)1(I)2(R)1(I)7,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,1.0555555555555556,0.0,0.0,0.0,0.0,0.2222222222222222,0.8333333333333334,0.0,[]
73,,Sat Mar 13 15:20:32 EST 2021,AReplayer.java,1615666832523,59828,0,(I)2(R I)1(I)2(R I)1(I)9(R)2(I)1(R)3(I)2,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.3898305084745763,0.0,0.0,0.0,0.0,0.11864406779661017,0.3050847457627119,0.0,[]
74,,Sat Mar 13 15:21:34 EST 2021,AReplayer.java,1615666894493,21883,0,(I)1(R)1(I)6(R)1(I)7(R)1(I)1(R)1(I)1,0.8,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.19047619047619047,0.7619047619047619,0.0,[]
75,,Sat Mar 13 15:21:59 EST 2021,AReplayer.java,1615666919093,29245,0,(I)3(R)1(R I)1(I)1(R)2(I)1(R)1(I)4(R)4(I)5,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.7931034482758621,0.0,0.0,0.0,0.0,0.3103448275862069,0.5172413793103449,0.0,[]
76,,Sat Mar 13 15:22:33 EST 2021,AReplayer.java,1615666953110,13637,0,(I)11(R I)1(I)4(R)1(I)2,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,1.4615384615384615,0.0,0.0,0.0,0.0,0.15384615384615385,1.3846153846153846,0.0,[]
77,,Sat Mar 13 15:22:46 EST 2021,AReplayer.java,1615666966953,7695,7695,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,0.0,[]
78,,Sat Mar 13 15:22:51 EST 2021,AReplayer.java,1615666971184,31494,0,(I)6(R)1(I)1(R)2(I)8,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5806451612903226,0.0,0.0,0.0,0.0,0.0967741935483871,0.4838709677419355,0.0,[]
79,,Sat Mar 13 15:23:22 EST 2021,AReplayer.java,1615667002686,8819,8819,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,2.25,0.0,[]
80,,Sat Mar 13 15:23:31 EST 2021,AReplayer.java,1615667011508,10507,0,(I)8(R)3(R I)1(I)6,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.4,1.5,0.0,[]
81,,Sat Mar 13 15:23:45 EST 2021,AReplayer.java,1615667025265,4625,4625,(I)9(R)1(I)8,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.25,4.25,0.0,[]
82,,Sat Mar 13 15:23:49 EST 2021,AReplayer.java,1615667029941,17082,0,(I)4(R)1(I)3(R)1(I)10,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,1.1176470588235294,0.0,0.0,0.0,0.0,0.11764705882352941,1.0,0.0,[]
83,,Sat Mar 13 15:24:09 EST 2021,AReplayer.java,1615667049732,23702,0,(I)9(R)1(I)4(R)2,0.8125,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.13043478260869565,0.5652173913043478,0.0,[]
84,,Sat Mar 13 15:24:33 EST 2021,AReplayer.java,1615667073441,7441,7441,(I)5(R)1(I)8(R)1(I)2,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,0.0,0.0,0.0,0.0,0.2857142857142857,2.142857142857143,0.0,[]
85,,Sat Mar 13 15:24:40 EST 2021,AReplayer.java,1615667080997,37652,0,(I)3(R)2(I)9(R I)1(I)4,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.5135135135135135,0.0,0.0,0.0,0.0,0.08108108108108109,0.4594594594594595,0.0,[]
86,,Sat Mar 13 15:25:19 EST 2021,AReplayer.java,1615667119290,23489,0,(I)14(R)1(I)9,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,1.0434782608695652,0.0,0.0,0.0,0.0,0.043478260869565216,1.0,0.0,[]
87,,Sat Mar 13 15:25:43 EST 2021,AReplayer.java,1615667143645,40092,0,(I)13(R)2(I)1(R)3,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.0,0.0,0.125,0.35,0.0,[]
88,,Sat Mar 13 15:26:24 EST 2021,AReplayer.java,1615667184578,62237,0,(R)1(I)1(R)1(I)1(R)1(R I)1(I)6(F)2(I)1(F)2(I)3(R I)1(I)1(R I)1,0.6956521739130435,0.0,0.0,17.391304347826086,0.0,0.0,0.3709677419354839,0.0,0.0,0.06451612903225806,0.0,0.0967741935483871,0.25806451612903225,0.0,[]
89,,Sat Mar 13 15:27:27 EST 2021,AReplayer.java,1615667247731,18860,0,(I)7(R)2(I)11,0.9,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,[]
90,,Sat Mar 13 15:27:46 EST 2021,AReplayer.java,1615667266601,10222,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.9,0.0,[]
91,,Sat Mar 13 15:27:56 EST 2021,AReplayer.java,1615667276863,52485,0,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.0,[]
92,,Sat Mar 13 15:28:49 EST 2021,AReplayer.java,1615667329357,6811,6811,(I)2(R)1(I)5(R)1(I)6,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.3333333333333333,2.1666666666666665,0.0,[]
93,,Sat Mar 13 15:28:56 EST 2021,AReplayer.java,1615667336233,16067,0,(I)3(R)2(I)2(R)2(I)7,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,[]
94,,Sat Mar 13 15:29:12 EST 2021,AReplayer.java,1615667352341,1681,1681,(I)11,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,[]
95,,Sat Mar 13 15:29:14 EST 2021,AReplayer.java,1615667354056,90788,0,(I)23(R)1,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.011111111111111112,0.25555555555555554,0.0,[]
96,,Sat Mar 13 15:30:45 EST 2021,AReplayer.java,1615667445233,26232,0,(R)1(I)4(R)1(I)15,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.8076923076923077,0.0,0.0,0.0,0.0,0.07692307692307693,0.7307692307692307,0.0,[]
97,,Sat Mar 13 15:31:11 EST 2021,AReplayer.java,1615667471475,4994,4994,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,4.75,0.0,[]
98,,Sat Mar 13 15:31:16 EST 2021,AReplayer.java,1615667476503,2190,2190,(I)6(R)2(I)2(R)3(I)2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,2.5,5.0,0.0,[]
99,,Sat Mar 13 15:31:18 EST 2021,AReplayer.java,1615667478914,8300,8300,(I)13,1.0,0.0,0.0,0.0,0.0,0.0,1.625,0.0,0.0,0.0,0.0,0.0,1.625,0.0,[]
100,,Sat Mar 13 15:31:27 EST 2021,AReplayer.java,1615667487282,10609,0,(I)2(R)1(I)2(R)1(I)2(R)1(I)3(R I)1(I)12,0.88,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.4,2.2,0.0,[]
